IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.195.47,2083,2083,true,SIN,Asia Pacific,Singapore,98,9.70
8.222.213.221,8080,8080,false,SIN,Asia Pacific,Singapore,15,9.70
8.219.82.35,2053,2053,true,SIN,Asia Pacific,Singapore,64,9.70
8.219.188.162,8880,8880,false,SIN,Asia Pacific,Singapore,24,9.70
47.76.33.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,103,9.70
8.217.250.5,2096,2096,true,HKG,Asia Pacific,Hong Kong,120,9.70
8.219.73.188,2053,2053,true,SIN,Asia Pacific,Singapore,34,9.70
8.218.122.55,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,9.69
47.237.95.146,2095,2095,false,SIN,Asia Pacific,Singapore,6,9.69
47.237.14.220,2086,2086,false,SIN,Asia Pacific,Singapore,18,9.69
8.219.11.158,80,80,false,SIN,Asia Pacific,Singapore,25,9.69
8.218.126.53,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,9.68
47.236.169.15,2082,2082,false,SIN,Asia Pacific,Singapore,6,9.68
8.219.139.13,2053,2053,true,SIN,Asia Pacific,Singapore,113,9.68
8.219.206.53,2087,2087,true,SIN,Asia Pacific,Singapore,100,9.68
8.219.210.57,2086,2086,false,SIN,Asia Pacific,Singapore,42,9.68
47.236.169.164,80,80,false,SIN,Asia Pacific,Singapore,25,9.68
8.219.100.168,2095,2095,false,SIN,Asia Pacific,Singapore,14,9.67
8.219.196.117,2053,2053,true,SIN,Asia Pacific,Singapore,94,9.67
8.219.247.203,2053,2053,true,SIN,Asia Pacific,Singapore,98,9.66
8.219.206.180,8880,8880,false,SIN,Asia Pacific,Singapore,22,9.66
8.219.50.180,443,443,true,SIN,Asia Pacific,Singapore,80,9.66
8.219.228.157,2083,2083,true,SIN,Asia Pacific,Singapore,100,9.65
8.219.189.143,2053,2053,true,SIN,Asia Pacific,Singapore,160,9.65
8.219.206.180,2087,2087,true,SIN,Asia Pacific,Singapore,95,9.65
8.218.243.95,443,443,true,HKG,Asia Pacific,Hong Kong,129,9.65
8.219.174.213,8443,8443,true,SIN,Asia Pacific,Singapore,100,9.64
8.217.167.88,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,9.64
8.219.87.30,2096,2096,true,SIN,Asia Pacific,Singapore,81,9.64
47.237.14.220,2053,2053,true,SIN,Asia Pacific,Singapore,60,9.63
8.217.193.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,90,9.62
8.218.207.169,443,443,true,HKG,Asia Pacific,Hong Kong,52,9.62
8.218.22.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,209,9.62
8.219.229.190,2086,2086,false,SIN,Asia Pacific,Singapore,49,9.62
8.219.106.15,2083,2083,true,SIN,Asia Pacific,Singapore,86,9.61
8.219.5.10,443,443,true,SIN,Asia Pacific,Singapore,115,9.61
47.245.84.124,2086,2086,false,SIN,Asia Pacific,Singapore,20,9.61
47.236.170.54,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.61
8.218.122.55,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,9.60
47.236.149.107,2082,2082,false,SIN,Asia Pacific,Singapore,22,9.60
8.222.164.209,2086,2086,false,SIN,Asia Pacific,Singapore,42,9.59
8.219.73.188,2096,2096,true,SIN,Asia Pacific,Singapore,96,9.59
8.219.50.180,2052,2052,false,SIN,Asia Pacific,Singapore,6,9.58
47.236.144.156,8880,8880,false,SIN,Asia Pacific,Singapore,6,9.58
47.237.8.82,2096,2096,true,SIN,Asia Pacific,Singapore,66,9.58
8.217.159.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,9.58
8.222.140.87,2053,2053,true,SIN,Asia Pacific,Singapore,49,9.57
8.219.126.240,80,80,false,SIN,Asia Pacific,Singapore,7,9.57
8.219.196.24,2083,2083,true,SIN,Asia Pacific,Singapore,160,9.57
8.222.249.190,2087,2087,true,SIN,Asia Pacific,Singapore,72,9.57
8.219.193.22,2095,2095,false,SIN,Asia Pacific,Singapore,27,9.57
8.218.52.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,9.56
47.237.82.15,80,80,false,SIN,Asia Pacific,Singapore,21,9.56
8.219.40.37,8080,8080,false,SIN,Asia Pacific,Singapore,7,9.55
47.237.84.173,8080,8080,false,SIN,Asia Pacific,Singapore,10,9.55
8.219.51.211,8080,8080,false,SIN,Asia Pacific,Singapore,12,9.55
47.236.174.206,2095,2095,false,SIN,Asia Pacific,Singapore,18,9.55
8.219.170.232,2083,2083,true,SIN,Asia Pacific,Singapore,124,9.55
8.222.144.117,443,443,true,SIN,Asia Pacific,Singapore,138,9.55
8.219.193.202,2087,2087,true,SIN,Asia Pacific,Singapore,100,9.54
8.219.0.162,2086,2086,false,SIN,Asia Pacific,Singapore,19,9.54
47.236.169.15,2096,2096,true,SIN,Asia Pacific,Singapore,53,9.54
8.222.152.165,8880,8880,false,SIN,Asia Pacific,Singapore,16,9.54
8.219.197.111,443,443,true,SIN,Asia Pacific,Singapore,66,9.54
47.236.164.215,8880,8880,false,SIN,Asia Pacific,Singapore,22,9.54
8.219.73.188,2083,2083,true,SIN,Asia Pacific,Singapore,130,9.54
8.219.84.214,8443,8443,true,SIN,Asia Pacific,Singapore,57,9.54
8.219.124.227,2095,2095,false,SIN,Asia Pacific,Singapore,9,9.54
8.218.119.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,9.53
8.222.150.197,8443,8443,true,SIN,Asia Pacific,Singapore,143,9.53
8.219.73.188,80,80,false,SIN,Asia Pacific,Singapore,6,9.52
8.222.138.164,443,443,true,SIN,Asia Pacific,Singapore,83,9.51
8.219.40.37,8443,8443,true,SIN,Asia Pacific,Singapore,55,9.51
47.236.205.188,80,80,false,SIN,Asia Pacific,Singapore,9,9.50
8.218.136.25,2053,2053,true,HKG,Asia Pacific,Hong Kong,82,9.49
8.210.9.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,57,9.49
47.236.149.107,2087,2087,true,SIN,Asia Pacific,Singapore,73,9.48
8.219.251.81,2087,2087,true,SIN,Asia Pacific,Singapore,61,9.48
8.222.202.163,2087,2087,true,SIN,Asia Pacific,Singapore,57,9.48
8.219.200.145,2095,2095,false,SIN,Asia Pacific,Singapore,12,9.48
47.236.167.231,2095,2095,false,SIN,Asia Pacific,Singapore,26,9.48
8.210.3.24,2087,2087,true,HKG,Asia Pacific,Hong Kong,75,9.48
8.219.13.143,8880,8880,false,SIN,Asia Pacific,Singapore,40,9.48
47.243.173.187,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,9.48
47.237.95.146,2096,2096,true,SIN,Asia Pacific,Singapore,76,9.47
8.219.210.57,2083,2083,true,SIN,Asia Pacific,Singapore,119,9.47
8.218.2.181,2053,2053,true,HKG,Asia Pacific,Hong Kong,96,9.47
8.219.251.81,2083,2083,true,SIN,Asia Pacific,Singapore,84,9.47
8.219.103.57,2053,2053,true,SIN,Asia Pacific,Singapore,119,9.46
8.218.52.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,9.46
8.217.239.116,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,9.45
8.219.222.8,8880,8880,false,SIN,Asia Pacific,Singapore,10,9.45
8.219.222.98,8080,8080,false,SIN,Asia Pacific,Singapore,4,9.44
8.210.245.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,9.44
8.219.201.8,2053,2053,true,SIN,Asia Pacific,Singapore,167,9.43
8.219.215.214,8443,8443,true,SIN,Asia Pacific,Singapore,85,9.43
8.219.50.180,8880,8880,false,SIN,Asia Pacific,Singapore,24,9.42
8.222.252.150,80,80,false,SIN,Asia Pacific,Singapore,11,9.42
8.218.18.132,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,9.42
8.222.219.34,2086,2086,false,SIN,Asia Pacific,Singapore,31,9.42
8.218.181.189,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,9.42
8.222.144.117,80,80,false,SIN,Asia Pacific,Singapore,18,9.41
8.222.167.147,2052,2052,false,SIN,Asia Pacific,Singapore,11,9.41
8.219.110.88,2083,2083,true,SIN,Asia Pacific,Singapore,126,9.41
47.236.150.13,2096,2096,true,SIN,Asia Pacific,Singapore,25,9.41
8.217.239.116,2086,2086,false,HKG,Asia Pacific,Hong Kong,186,9.40
8.218.136.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,9.40
8.219.177.205,8443,8443,true,SIN,Asia Pacific,Singapore,23,9.40
47.236.145.85,2083,2083,true,SIN,Asia Pacific,Singapore,75,9.40
8.218.127.249,2053,2053,true,HKG,Asia Pacific,Hong Kong,76,9.39
8.218.22.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,43,9.39
8.219.194.170,2052,2052,false,SIN,Asia Pacific,Singapore,11,9.38
8.210.156.6,2096,2096,true,HKG,Asia Pacific,Hong Kong,98,9.38
8.219.237.250,2083,2083,true,SIN,Asia Pacific,Singapore,65,9.38
8.217.167.88,2082,2082,false,HKG,Asia Pacific,Hong Kong,104,9.38
8.210.66.190,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,9.38
8.219.100.168,2083,2083,true,SIN,Asia Pacific,Singapore,111,9.38
8.222.198.105,8443,8443,true,SIN,Asia Pacific,Singapore,173,9.37
47.236.169.164,8443,8443,true,SIN,Asia Pacific,Singapore,84,9.37
8.218.181.189,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,9.36
8.217.248.220,2087,2087,true,HKG,Asia Pacific,Hong Kong,81,9.36
8.222.128.131,443,443,true,SIN,Asia Pacific,Singapore,121,9.36
8.222.215.228,8880,8880,false,SIN,Asia Pacific,Singapore,8,9.36
8.219.228.186,2095,2095,false,SIN,Asia Pacific,Singapore,58,9.35
8.219.220.88,2095,2095,false,SIN,Asia Pacific,Singapore,20,9.34
8.222.214.231,8880,8880,false,SIN,Asia Pacific,Singapore,11,9.34
8.217.248.220,2096,2096,true,HKG,Asia Pacific,Hong Kong,130,9.34
8.219.196.24,2086,2086,false,SIN,Asia Pacific,Singapore,30,9.34
47.237.81.112,2087,2087,true,SIN,Asia Pacific,Singapore,92,9.33
8.217.193.25,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,9.33
8.210.245.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,9.33
8.219.220.88,8080,8080,false,SIN,Asia Pacific,Singapore,6,9.33
8.219.4.122,2052,2052,false,SIN,Asia Pacific,Singapore,53,9.32
8.218.48.92,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,9.32
8.219.77.222,8080,8080,false,SIN,Asia Pacific,Singapore,15,9.31
8.217.167.88,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,9.31
8.219.245.187,2087,2087,true,SIN,Asia Pacific,Singapore,51,9.31
47.236.93.176,2082,2082,false,SIN,Asia Pacific,Singapore,38,9.31
8.219.206.180,8080,8080,false,SIN,Asia Pacific,Singapore,15,9.31
8.219.6.150,2096,2096,true,SIN,Asia Pacific,Singapore,97,9.31
8.210.66.190,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,9.31
8.222.162.45,8880,8880,false,SIN,Asia Pacific,Singapore,12,9.30
8.219.126.240,2082,2082,false,SIN,Asia Pacific,Singapore,25,9.30
47.237.8.82,2086,2086,false,SIN,Asia Pacific,Singapore,13,9.29
8.219.161.129,8443,8443,true,SIN,Asia Pacific,Singapore,72,9.29
8.219.73.188,2082,2082,false,SIN,Asia Pacific,Singapore,26,9.29
47.236.180.51,8080,8080,false,SIN,Asia Pacific,Singapore,21,9.29
8.219.229.190,8443,8443,true,SIN,Asia Pacific,Singapore,156,9.29
47.236.169.15,8080,8080,false,SIN,Asia Pacific,Singapore,5,9.28
8.218.201.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,9.28
8.217.149.28,80,80,false,HKG,Asia Pacific,Hong Kong,43,9.28
8.219.77.222,2095,2095,false,SIN,Asia Pacific,Singapore,30,9.28
8.219.170.232,2086,2086,false,SIN,Asia Pacific,Singapore,62,9.28
8.219.197.111,80,80,false,SIN,Asia Pacific,Singapore,38,9.27
47.236.237.90,2053,2053,true,SIN,Asia Pacific,Singapore,58,9.27
8.222.167.147,80,80,false,SIN,Asia Pacific,Singapore,17,9.27
8.219.167.65,2087,2087,true,SIN,Asia Pacific,Singapore,108,9.26
8.219.200.145,2086,2086,false,SIN,Asia Pacific,Singapore,9,9.26
8.217.164.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,9.26
8.222.144.50,80,80,false,SIN,Asia Pacific,Singapore,32,9.25
8.210.174.156,80,80,false,HKG,Asia Pacific,Hong Kong,53,9.25
47.242.79.71,2053,2053,true,HKG,Asia Pacific,Hong Kong,61,9.25
47.237.81.112,2053,2053,true,SIN,Asia Pacific,Singapore,78,9.25
8.222.187.4,2083,2083,true,SIN,Asia Pacific,Singapore,104,9.24
8.219.222.98,2087,2087,true,SIN,Asia Pacific,Singapore,148,9.23
8.222.208.38,2087,2087,true,SIN,Asia Pacific,Singapore,75,9.23
8.219.228.157,2053,2053,true,SIN,Asia Pacific,Singapore,334,9.23
8.219.194.170,2083,2083,true,SIN,Asia Pacific,Singapore,144,9.23
8.219.245.187,8443,8443,true,SIN,Asia Pacific,Singapore,129,9.23
47.236.170.54,8443,8443,true,SIN,Asia Pacific,Singapore,45,9.22
8.217.239.116,8443,8443,true,HKG,Asia Pacific,Hong Kong,132,9.22
47.236.172.95,8443,8443,true,SIN,Asia Pacific,Singapore,120,9.22
8.219.191.40,80,80,false,SIN,Asia Pacific,Singapore,6,9.21
8.222.184.198,2053,2053,true,SIN,Asia Pacific,Singapore,49,9.21
47.236.202.91,2053,2053,true,SIN,Asia Pacific,Singapore,61,9.21
8.219.251.81,2096,2096,true,SIN,Asia Pacific,Singapore,93,9.21
47.237.8.82,2087,2087,true,SIN,Asia Pacific,Singapore,28,9.21
8.219.238.145,8080,8080,false,SIN,Asia Pacific,Singapore,12,9.20
8.219.140.229,2087,2087,true,SIN,Asia Pacific,Singapore,110,9.20
8.219.61.52,8443,8443,true,SIN,Asia Pacific,Singapore,80,9.20
8.219.188.162,2095,2095,false,SIN,Asia Pacific,Singapore,11,9.20
8.219.50.180,2082,2082,false,SIN,Asia Pacific,Singapore,17,9.19
47.236.202.91,8880,8880,false,SIN,Asia Pacific,Singapore,22,9.19
8.219.228.186,2087,2087,true,SIN,Asia Pacific,Singapore,120,9.19
8.219.83.201,8443,8443,true,SIN,Asia Pacific,Singapore,92,9.19
8.222.184.198,8080,8080,false,SIN,Asia Pacific,Singapore,7,9.19
8.219.222.98,80,80,false,SIN,Asia Pacific,Singapore,4,9.18
8.219.201.245,2096,2096,true,SIN,Asia Pacific,Singapore,58,9.16
8.219.206.53,2053,2053,true,SIN,Asia Pacific,Singapore,116,9.16
8.222.187.4,2052,2052,false,SIN,Asia Pacific,Singapore,48,9.16
8.217.149.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,99,9.16
8.218.48.92,8080,8080,false,HKG,Asia Pacific,Hong Kong,63,9.15
47.236.87.206,2096,2096,true,SIN,Asia Pacific,Singapore,25,9.15
8.222.214.231,8443,8443,true,SIN,Asia Pacific,Singapore,100,9.15
8.219.12.152,2095,2095,false,SIN,Asia Pacific,Singapore,3,9.14
47.236.170.54,2086,2086,false,SIN,Asia Pacific,Singapore,11,9.14
8.222.209.223,2083,2083,true,SIN,Asia Pacific,Singapore,68,9.13
47.236.170.54,8880,8880,false,SIN,Asia Pacific,Singapore,9,9.13
47.236.237.90,2083,2083,true,SIN,Asia Pacific,Singapore,108,9.13
8.219.201.174,8880,8880,false,SIN,Asia Pacific,Singapore,10,9.12
8.210.66.190,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,9.12
8.210.65.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,9.12
8.219.113.232,2096,2096,true,SIN,Asia Pacific,Singapore,130,9.12
8.222.214.13,8080,8080,false,SIN,Asia Pacific,Singapore,36,9.11
8.219.242.208,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.11
8.218.85.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,9.11
8.219.242.208,8880,8880,false,SIN,Asia Pacific,Singapore,11,9.10
47.236.11.84,2083,2083,true,SIN,Asia Pacific,Singapore,90,9.10
8.210.3.24,2053,2053,true,HKG,Asia Pacific,Hong Kong,90,9.10
47.236.146.249,2083,2083,true,SIN,Asia Pacific,Singapore,87,9.09
8.218.122.55,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,9.08
8.218.174.118,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,9.08
8.218.85.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,9.07
47.237.95.13,2053,2053,true,SIN,Asia Pacific,Singapore,85,9.07
47.236.180.51,2096,2096,true,SIN,Asia Pacific,Singapore,91,9.07
8.222.150.197,2083,2083,true,SIN,Asia Pacific,Singapore,84,9.06
47.236.166.131,2083,2083,true,SIN,Asia Pacific,Singapore,90,9.06
47.236.171.205,2096,2096,true,SIN,Asia Pacific,Singapore,73,9.06
8.218.174.118,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,9.05
8.219.126.3,2087,2087,true,SIN,Asia Pacific,Singapore,88,9.05
8.222.221.86,8880,8880,false,SIN,Asia Pacific,Singapore,18,9.05
8.222.244.123,2083,2083,true,SIN,Asia Pacific,Singapore,107,9.04
8.219.241.189,2052,2052,false,SIN,Asia Pacific,Singapore,28,9.04
8.219.186.189,2096,2096,true,SIN,Asia Pacific,Singapore,155,9.04
8.219.209.14,2053,2053,true,SIN,Asia Pacific,Singapore,99,9.04
8.219.199.220,80,80,false,SIN,Asia Pacific,Singapore,14,9.03
47.236.171.205,2095,2095,false,SIN,Asia Pacific,Singapore,10,9.03
47.243.27.217,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,9.03
8.222.167.147,8443,8443,true,SIN,Asia Pacific,Singapore,86,9.01
8.218.149.193,8443,8443,true,HKG,Asia Pacific,Hong Kong,135,9.01
8.218.110.180,2096,2096,true,HKG,Asia Pacific,Hong Kong,102,9.00
47.236.164.215,443,443,true,SIN,Asia Pacific,Singapore,81,9.00
8.219.240.160,2053,2053,true,SIN,Asia Pacific,Singapore,142,9.00
8.219.247.203,80,80,false,SIN,Asia Pacific,Singapore,24,9.00
47.242.234.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,98,8.99
8.219.196.117,443,443,true,SIN,Asia Pacific,Singapore,113,8.99
47.236.166.131,2083,2083,true,SIN,Asia Pacific,Singapore,55,8.99
8.218.110.180,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,8.99
8.219.167.65,2083,2083,true,SIN,Asia Pacific,Singapore,63,8.99
8.219.179.34,80,80,false,SIN,Asia Pacific,Singapore,4,8.99
8.219.201.245,2086,2086,false,SIN,Asia Pacific,Singapore,41,8.98
47.243.162.49,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,8.98
8.222.164.209,80,80,false,SIN,Asia Pacific,Singapore,22,8.97
8.219.191.110,2086,2086,false,SIN,Asia Pacific,Singapore,8,8.97
8.222.214.13,2082,2082,false,SIN,Asia Pacific,Singapore,14,8.97
8.222.253.235,8443,8443,true,SIN,Asia Pacific,Singapore,93,8.96
8.219.145.245,8443,8443,true,SIN,Asia Pacific,Singapore,120,8.95
47.236.170.54,80,80,false,SIN,Asia Pacific,Singapore,31,8.95
8.219.174.142,2083,2083,true,SIN,Asia Pacific,Singapore,90,8.95
8.219.66.156,8443,8443,true,NRT,Asia Pacific,Tokyo,118,8.95
8.218.122.55,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,8.95
8.219.229.190,2083,2083,true,SIN,Asia Pacific,Singapore,46,8.94
8.219.222.8,8443,8443,true,SIN,Asia Pacific,Singapore,106,8.94
8.219.206.53,2095,2095,false,SIN,Asia Pacific,Singapore,39,8.93
8.219.197.111,2083,2083,true,SIN,Asia Pacific,Singapore,96,8.93
47.236.253.41,2087,2087,true,SIN,Asia Pacific,Singapore,70,8.92
8.219.6.150,2082,2082,false,SIN,Asia Pacific,Singapore,20,8.92
47.245.107.174,8080,8080,false,SIN,Asia Pacific,Singapore,20,8.92
47.236.144.208,2095,2095,false,SIN,Asia Pacific,Singapore,14,8.91
47.237.95.146,2052,2052,false,SIN,Asia Pacific,Singapore,14,8.91
8.222.137.192,2096,2096,true,SIN,Asia Pacific,Singapore,106,8.90
8.219.188.162,80,80,false,SIN,Asia Pacific,Singapore,15,8.89
8.219.222.8,2095,2095,false,SIN,Asia Pacific,Singapore,42,8.89
8.218.48.92,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,8.89
8.219.93.5,80,80,false,SIN,Asia Pacific,Singapore,22,8.88
8.218.85.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,96,8.88
8.219.210.64,443,443,true,SIN,Asia Pacific,Singapore,89,8.87
8.219.194.170,8080,8080,false,SIN,Asia Pacific,Singapore,11,8.87
8.219.42.72,2083,2083,true,SIN,Asia Pacific,Singapore,83,8.87
8.219.161.129,2095,2095,false,SIN,Asia Pacific,Singapore,16,8.87
8.219.191.110,8880,8880,false,SIN,Asia Pacific,Singapore,29,8.87
8.219.99.169,8880,8880,false,SIN,Asia Pacific,Singapore,11,8.86
8.219.156.148,8880,8880,false,SIN,Asia Pacific,Singapore,11,8.86
47.245.107.174,2052,2052,false,SIN,Asia Pacific,Singapore,26,8.86
8.222.184.198,2095,2095,false,SIN,Asia Pacific,Singapore,29,8.86
8.222.152.165,2096,2096,true,SIN,Asia Pacific,Singapore,167,8.85
8.219.177.205,2095,2095,false,SIN,Asia Pacific,Singapore,6,8.85
47.236.121.23,2082,2082,false,SIN,Asia Pacific,Singapore,16,8.85
47.245.93.74,2095,2095,false,SIN,Asia Pacific,Singapore,8,8.84
8.222.140.87,8880,8880,false,SIN,Asia Pacific,Singapore,9,8.84
47.236.253.41,2083,2083,true,SIN,Asia Pacific,Singapore,60,8.84
8.219.201.174,8443,8443,true,SIN,Asia Pacific,Singapore,52,8.84
47.237.0.31,2086,2086,false,SIN,Asia Pacific,Singapore,26,8.83
47.242.232.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,72,8.83
8.222.146.222,2052,2052,false,SIN,Asia Pacific,Singapore,14,8.83
8.219.237.250,2082,2082,false,SIN,Asia Pacific,Singapore,9,8.81
8.219.175.127,2083,2083,true,SIN,Asia Pacific,Singapore,61,8.81
8.219.193.22,2053,2053,true,SIN,Asia Pacific,Singapore,85,8.81
8.222.180.86,2052,2052,false,SIN,Asia Pacific,Singapore,3,8.81
8.222.150.197,8080,8080,false,SIN,Asia Pacific,Singapore,20,8.80
8.219.12.152,2086,2086,false,SIN,Asia Pacific,Singapore,28,8.80
8.222.144.117,2052,2052,false,SIN,Asia Pacific,Singapore,13,8.80
8.222.183.242,2095,2095,false,SIN,Asia Pacific,Singapore,24,8.80
8.219.220.88,80,80,false,SIN,Asia Pacific,Singapore,14,8.80
8.219.60.54,80,80,false,SIN,Asia Pacific,Singapore,19,8.80
8.219.199.220,8880,8880,false,SIN,Asia Pacific,Singapore,14,8.80
8.219.196.24,2095,2095,false,SIN,Asia Pacific,Singapore,9,8.80
47.236.149.107,8443,8443,true,SIN,Asia Pacific,Singapore,87,8.80
8.219.13.143,2052,2052,false,SIN,Asia Pacific,Singapore,20,8.80
8.222.180.242,2095,2095,false,SIN,Asia Pacific,Singapore,14,8.79
47.236.171.205,2052,2052,false,SIN,Asia Pacific,Singapore,15,8.79
8.219.188.162,2086,2086,false,SIN,Asia Pacific,Singapore,12,8.79
8.222.211.16,2095,2095,false,SIN,Asia Pacific,Singapore,28,8.77
8.219.228.157,2087,2087,true,SIN,Asia Pacific,Singapore,190,8.76
8.219.196.117,2086,2086,false,SIN,Asia Pacific,Singapore,10,8.76
8.219.186.189,2053,2053,true,SIN,Asia Pacific,Singapore,181,8.76
8.219.194.170,80,80,false,SIN,Asia Pacific,Singapore,10,8.76
8.222.128.131,2052,2052,false,SIN,Asia Pacific,Singapore,5,8.76
8.218.65.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,8.76
8.219.142.229,443,443,true,SIN,Asia Pacific,Singapore,129,8.75
8.219.198.139,80,80,false,SIN,Asia Pacific,Singapore,26,8.75
8.218.174.118,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,8.75
47.236.171.205,8080,8080,false,SIN,Asia Pacific,Singapore,9,8.75
8.218.52.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,99,8.75
47.243.183.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,124,8.75
8.219.61.52,2095,2095,false,SIN,Asia Pacific,Singapore,10,8.75
47.245.86.230,2052,2052,false,SIN,Asia Pacific,Singapore,19,8.74
8.217.85.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,8.74
8.217.251.62,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,8.73
8.222.209.223,2086,2086,false,SIN,Asia Pacific,Singapore,33,8.73
8.219.72.50,2052,2052,false,SIN,Asia Pacific,Singapore,18,8.73
8.219.170.232,2053,2053,true,SIN,Asia Pacific,Singapore,125,8.72
8.222.221.109,2087,2087,true,SIN,Asia Pacific,Singapore,79,8.72
8.219.191.40,80,80,false,SIN,Asia Pacific,Singapore,14,8.71
8.219.177.205,80,80,false,SIN,Asia Pacific,Singapore,11,8.71
47.236.168.17,2087,2087,true,SIN,Asia Pacific,Singapore,59,8.71
8.219.191.40,2087,2087,true,SIN,Asia Pacific,Singapore,65,8.71
47.236.166.131,2082,2082,false,SIN,Asia Pacific,Singapore,28,8.71
8.219.6.157,2086,2086,false,SIN,Asia Pacific,Singapore,21,8.71
8.222.252.150,2052,2052,false,SIN,Asia Pacific,Singapore,5,8.70
47.236.118.216,2053,2053,true,SIN,Asia Pacific,Singapore,58,8.69
8.219.247.203,2095,2095,false,SIN,Asia Pacific,Singapore,19,8.69
8.217.159.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,8.68
8.219.103.57,2096,2096,true,SIN,Asia Pacific,Singapore,65,8.68
8.219.3.53,8443,8443,true,SIN,Asia Pacific,Singapore,91,8.68
8.210.245.224,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,8.67
8.217.250.5,8443,8443,true,HKG,Asia Pacific,Hong Kong,83,8.67
8.219.142.191,2096,2096,true,SIN,Asia Pacific,Singapore,87,8.67
8.217.250.222,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,8.67
47.236.169.15,80,80,false,SIN,Asia Pacific,Singapore,26,8.67
47.236.169.15,8880,8880,false,SIN,Asia Pacific,Singapore,5,8.67
8.219.247.203,8080,8080,false,SIN,Asia Pacific,Singapore,7,8.67
8.218.52.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,74,8.66
8.219.197.111,443,443,true,SIN,Asia Pacific,Singapore,119,8.66
8.219.222.8,2053,2053,true,SIN,Asia Pacific,Singapore,87,8.66
47.236.174.206,2087,2087,true,SIN,Asia Pacific,Singapore,68,8.66
47.237.95.13,2082,2082,false,SIN,Asia Pacific,Singapore,31,8.66
