IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.215.228,8443,8443,true,SIN,Asia Pacific,Singapore,43,7.18
8.222.150.197,2095,2095,false,SIN,Asia Pacific,Singapore,14,7.18
8.218.146.204,2096,2096,true,HKG,Asia Pacific,Hong Kong,60,7.18
8.219.103.57,8080,8080,false,SIN,Asia Pacific,Singapore,6,7.18
8.222.223.34,8880,8880,false,SIN,Asia Pacific,Singapore,3,7.17
8.218.136.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,7.17
8.210.9.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,7.17
47.236.116.26,2052,2052,false,SIN,Asia Pacific,Singapore,36,7.16
8.218.65.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,90,7.16
8.210.250.120,2053,2053,true,HKG,Asia Pacific,Hong Kong,37,7.16
8.219.206.53,8880,8880,false,SIN,Asia Pacific,Singapore,14,7.16
47.236.253.41,8443,8443,true,SIN,Asia Pacific,Singapore,61,7.15
8.219.193.22,2082,2082,false,SIN,Asia Pacific,Singapore,43,7.15
8.222.152.165,2082,2082,false,SIN,Asia Pacific,Singapore,17,7.14
8.222.221.109,2083,2083,true,SIN,Asia Pacific,Singapore,15,7.14
8.219.51.211,2052,2052,false,SIN,Asia Pacific,Singapore,20,7.14
8.222.180.86,2095,2095,false,SIN,Asia Pacific,Singapore,3,7.14
47.245.108.213,8443,8443,true,SIN,Asia Pacific,Singapore,98,7.13
47.236.149.107,2052,2052,false,SIN,Asia Pacific,Singapore,12,7.13
8.222.165.117,2086,2086,false,SIN,Asia Pacific,Singapore,12,7.13
8.219.198.34,2083,2083,true,SIN,Asia Pacific,Singapore,132,7.13
8.217.147.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,7.12
8.219.13.143,2095,2095,false,SIN,Asia Pacific,Singapore,35,7.12
47.237.0.31,2053,2053,true,SIN,Asia Pacific,Singapore,106,7.12
47.236.123.133,2052,2052,false,SIN,Asia Pacific,Singapore,32,7.12
8.217.147.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,7.12
8.222.134.170,2087,2087,true,SIN,Asia Pacific,Singapore,55,7.12
8.219.189.143,8443,8443,true,SIN,Asia Pacific,Singapore,93,7.11
8.222.128.131,2087,2087,true,SIN,Asia Pacific,Singapore,70,7.11
8.217.91.121,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,7.10
47.237.14.220,2086,2086,false,SIN,Asia Pacific,Singapore,21,7.10
47.236.9.152,2053,2053,true,SIN,Asia Pacific,Singapore,104,7.10
8.210.101.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,111,7.10
8.219.140.63,80,80,false,SIN,Asia Pacific,Singapore,17,7.10
8.217.164.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,7.10
47.236.125.62,2095,2095,false,NRT,Asia Pacific,Tokyo,76,7.09
8.217.250.222,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,7.09
8.219.209.14,2082,2082,false,SIN,Asia Pacific,Singapore,3,7.08
47.236.172.71,8080,8080,false,SIN,Asia Pacific,Singapore,7,7.08
47.236.172.95,2053,2053,true,SIN,Asia Pacific,Singapore,116,7.08
8.222.214.231,8880,8880,false,SIN,Asia Pacific,Singapore,7,7.08
8.218.65.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,7.08
47.242.79.71,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,7.07
8.222.193.65,2096,2096,true,SIN,Asia Pacific,Singapore,43,7.07
8.222.140.87,2086,2086,false,SIN,Asia Pacific,Singapore,44,7.07
8.219.151.193,2083,2083,true,SIN,Asia Pacific,Singapore,66,7.07
47.236.121.23,8880,8880,false,SIN,Asia Pacific,Singapore,9,7.06
8.218.204.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,7.06
8.218.201.73,8443,8443,true,HKG,Asia Pacific,Hong Kong,39,7.06
47.236.10.182,8443,8443,true,SIN,Asia Pacific,Singapore,87,7.06
8.219.101.138,2095,2095,false,SIN,Asia Pacific,Singapore,7,7.06
47.236.145.85,2087,2087,true,SIN,Asia Pacific,Singapore,71,7.06
8.218.201.73,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,7.06
8.219.222.98,8880,8880,false,SIN,Asia Pacific,Singapore,24,7.06
8.222.146.222,2095,2095,false,SIN,Asia Pacific,Singapore,13,7.05
8.218.105.223,2087,2087,true,HKG,Asia Pacific,Hong Kong,61,7.05
8.222.221.90,2052,2052,false,SIN,Asia Pacific,Singapore,7,7.05
47.237.8.82,2096,2096,true,SIN,Asia Pacific,Singapore,78,7.04
47.243.27.217,80,80,false,HKG,Asia Pacific,Hong Kong,46,7.04
47.76.33.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,79,7.04
8.222.193.208,2082,2082,false,SIN,Asia Pacific,Singapore,2,7.04
8.222.210.182,2083,2083,true,SIN,Asia Pacific,Singapore,47,7.04
47.236.116.26,2095,2095,false,SIN,Asia Pacific,Singapore,40,7.04
8.219.114.201,2083,2083,true,SIN,Asia Pacific,Singapore,15,7.04
8.219.40.37,2083,2083,true,SIN,Asia Pacific,Singapore,156,7.04
47.237.81.112,2083,2083,true,SIN,Asia Pacific,Singapore,140,7.04
8.219.40.37,80,80,false,SIN,Asia Pacific,Singapore,7,7.04
8.222.136.247,80,80,false,SIN,Asia Pacific,Singapore,6,7.03
47.243.90.180,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,7.03
8.222.236.229,2086,2086,false,SIN,Asia Pacific,Singapore,5,7.03
8.219.99.49,443,443,true,SIN,Asia Pacific,Singapore,69,7.03
8.222.184.198,80,80,false,SIN,Asia Pacific,Singapore,13,7.03
47.245.108.213,2083,2083,true,SIN,Asia Pacific,Singapore,74,7.02
8.222.184.198,8880,8880,false,SIN,Asia Pacific,Singapore,3,7.02
8.219.67.133,2086,2086,false,SIN,Asia Pacific,Singapore,13,7.02
8.222.184.198,2095,2095,false,SIN,Asia Pacific,Singapore,29,7.02
47.236.169.164,2096,2096,true,SIN,Asia Pacific,Singapore,66,7.01
47.236.158.158,2095,2095,false,SIN,Asia Pacific,Singapore,14,7.01
47.236.144.208,8880,8880,false,SIN,Asia Pacific,Singapore,18,7.00
8.222.237.131,80,80,false,SIN,Asia Pacific,Singapore,29,7.00
8.222.208.38,2053,2053,true,SIN,Asia Pacific,Singapore,52,7.00
8.222.137.192,8880,8880,false,SIN,Asia Pacific,Singapore,26,7.00
47.237.95.13,80,80,false,SIN,Asia Pacific,Singapore,35,6.99
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,6.99
47.236.168.17,8443,8443,true,SIN,Asia Pacific,Singapore,56,6.99
8.222.224.17,8443,8443,true,SIN,Asia Pacific,Singapore,61,6.99
47.243.60.150,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,6.99
47.237.95.13,2053,2053,true,SIN,Asia Pacific,Singapore,99,6.99
8.217.167.88,80,80,false,HKG,Asia Pacific,Hong Kong,36,6.99
47.237.95.156,8443,8443,true,SIN,Asia Pacific,Singapore,63,6.98
47.236.116.182,2095,2095,false,SIN,Asia Pacific,Singapore,20,6.98
8.219.87.34,443,443,true,SIN,Asia Pacific,Singapore,97,6.98
47.242.202.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,65,6.98
8.222.180.86,2086,2086,false,SIN,Asia Pacific,Singapore,29,6.98
47.245.126.151,2087,2087,true,SIN,Asia Pacific,Singapore,56,6.97
47.243.206.150,80,80,false,HKG,Asia Pacific,Hong Kong,39,6.97
47.237.10.1,2052,2052,false,SIN,Asia Pacific,Singapore,38,6.97
47.236.123.133,2052,2052,false,SIN,Asia Pacific,Singapore,5,6.97
8.219.196.24,2082,2082,false,SIN,Asia Pacific,Singapore,18,6.97
47.242.232.14,80,80,false,HKG,Asia Pacific,Hong Kong,48,6.96
47.242.155.183,2053,2053,true,HKG,Asia Pacific,Hong Kong,44,6.96
47.243.107.148,2087,2087,true,HKG,Asia Pacific,Hong Kong,78,6.96
47.236.121.23,2096,2096,true,SIN,Asia Pacific,Singapore,34,6.95
47.243.90.180,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,6.95
8.219.100.168,2086,2086,false,SIN,Asia Pacific,Singapore,5,6.95
8.218.207.169,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,6.95
8.219.175.127,2087,2087,true,SIN,Asia Pacific,Singapore,70,6.95
8.222.180.242,2052,2052,false,SIN,Asia Pacific,Singapore,5,6.95
47.236.116.182,2082,2082,false,SIN,Asia Pacific,Singapore,13,6.95
8.217.49.34,443,443,true,HKG,Asia Pacific,Hong Kong,68,6.94
47.245.105.224,2053,2053,true,SIN,Asia Pacific,Singapore,65,6.94
8.219.191.110,2052,2052,false,SIN,Asia Pacific,Singapore,2,6.94
8.219.60.54,8880,8880,false,SIN,Asia Pacific,Singapore,9,6.94
47.242.171.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,6.93
47.236.10.182,2087,2087,true,SIN,Asia Pacific,Singapore,56,6.93
47.243.139.85,2053,2053,true,HKG,Asia Pacific,Hong Kong,54,6.93
47.236.202.91,8080,8080,false,SIN,Asia Pacific,Singapore,25,6.92
8.217.85.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,71,6.92
8.219.251.81,8443,8443,true,SIN,Asia Pacific,Singapore,86,6.92
8.222.167.147,2086,2086,false,SIN,Asia Pacific,Singapore,9,6.92
8.219.58.64,2083,2083,true,SIN,Asia Pacific,Singapore,110,6.91
47.242.176.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,6.91
8.222.208.38,443,443,true,SIN,Asia Pacific,Singapore,72,6.91
8.218.207.169,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,6.91
47.237.95.13,2095,2095,false,SIN,Asia Pacific,Singapore,46,6.90
8.218.156.91,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,6.89
8.219.238.145,443,443,true,SIN,Asia Pacific,Singapore,175,6.89
8.222.146.222,8880,8880,false,SIN,Asia Pacific,Singapore,67,6.89
47.243.169.63,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,6.89
8.222.255.15,443,443,true,SIN,Asia Pacific,Singapore,37,6.89
8.219.222.8,2052,2052,false,SIN,Asia Pacific,Singapore,44,6.89
47.237.81.112,2082,2082,false,SIN,Asia Pacific,Singapore,18,6.89
8.219.245.187,2095,2095,false,SIN,Asia Pacific,Singapore,6,6.89
8.222.144.50,2052,2052,false,SIN,Asia Pacific,Singapore,30,6.88
8.218.222.36,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,6.87
47.243.206.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,6.87
47.243.161.235,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,6.87
8.219.201.8,2052,2052,false,SIN,Asia Pacific,Singapore,28,6.87
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,63,6.86
8.219.191.110,8880,8880,false,SIN,Asia Pacific,Singapore,5,6.86
8.218.85.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,6.85
8.219.237.250,2082,2082,false,SIN,Asia Pacific,Singapore,3,6.85
8.210.66.190,2087,2087,true,HKG,Asia Pacific,Hong Kong,50,6.85
8.222.214.231,2086,2086,false,SIN,Asia Pacific,Singapore,4,6.84
8.219.201.245,2096,2096,true,SIN,Asia Pacific,Singapore,131,6.84
8.210.55.134,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,6.84
47.243.67.28,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,6.84
47.237.84.173,2083,2083,true,SIN,Asia Pacific,Singapore,102,6.84
8.210.9.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,40,6.83
47.236.75.113,8443,8443,true,SIN,Asia Pacific,Singapore,64,6.83
47.237.81.112,2095,2095,false,SIN,Asia Pacific,Singapore,32,6.83
8.218.143.10,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,6.83
47.242.176.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,6.83
8.219.73.188,2087,2087,true,SIN,Asia Pacific,Singapore,108,6.82
8.219.103.65,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.82
47.242.202.230,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,6.82
8.218.126.53,80,80,false,HKG,Asia Pacific,Hong Kong,55,6.82
8.222.144.50,2095,2095,false,SIN,Asia Pacific,Singapore,18,6.82
8.210.192.93,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,6.82
47.237.83.20,2087,2087,true,SIN,Asia Pacific,Singapore,61,6.82
47.236.5.223,2096,2096,true,SIN,Asia Pacific,Singapore,96,6.82
8.222.180.86,2083,2083,true,SIN,Asia Pacific,Singapore,42,6.81
8.219.240.160,2086,2086,false,SIN,Asia Pacific,Singapore,3,6.81
47.242.17.250,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,6.81
8.218.3.12,2053,2053,true,HKG,Asia Pacific,Hong Kong,53,6.80
8.219.152.195,8880,8880,false,SIN,Asia Pacific,Singapore,10,6.80
8.219.213.112,2095,2095,false,SIN,Asia Pacific,Singapore,2,6.80
47.245.118.70,2083,2083,true,SIN,Asia Pacific,Singapore,39,6.80
8.222.167.147,2095,2095,false,SIN,Asia Pacific,Singapore,17,6.80
47.236.146.249,8443,8443,true,SIN,Asia Pacific,Singapore,76,6.80
8.222.237.131,8080,8080,false,SIN,Asia Pacific,Singapore,15,6.80
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,78,6.80
8.222.236.229,2053,2053,true,SIN,Asia Pacific,Singapore,75,6.79
47.242.202.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,6.78
8.219.152.195,8080,8080,false,SIN,Asia Pacific,Singapore,2,6.78
8.219.210.64,8880,8880,false,SIN,Asia Pacific,Singapore,15,6.78
8.218.201.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,6.78
8.222.167.147,2096,2096,true,SIN,Asia Pacific,Singapore,84,6.78
47.245.86.230,2083,2083,true,SIN,Asia Pacific,Singapore,52,6.77
47.236.150.13,8880,8880,false,SIN,Asia Pacific,Singapore,14,6.77
47.76.77.103,2086,2086,false,HKG,Asia Pacific,Hong Kong,34,6.77
8.222.214.13,8880,8880,false,SIN,Asia Pacific,Singapore,15,6.77
47.237.92.26,8080,8080,false,SIN,Asia Pacific,Singapore,23,6.77
47.243.161.235,8443,8443,true,HKG,Asia Pacific,Hong Kong,107,6.76
8.218.52.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,50,6.76
47.236.9.152,2053,2053,true,SIN,Asia Pacific,Singapore,48,6.76
47.237.81.112,80,80,false,SIN,Asia Pacific,Singapore,45,6.76
8.222.152.165,2052,2052,false,SIN,Asia Pacific,Singapore,10,6.76
8.219.140.63,443,443,true,SIN,Asia Pacific,Singapore,123,6.75
8.219.111.147,2087,2087,true,SIN,Asia Pacific,Singapore,65,6.75
8.222.209.223,2082,2082,false,SIN,Asia Pacific,Singapore,2,6.75
47.243.234.9,2053,2053,true,HKG,Asia Pacific,Hong Kong,78,6.74
8.222.209.223,2095,2095,false,SIN,Asia Pacific,Singapore,12,6.74
47.243.60.150,2096,2096,true,HKG,Asia Pacific,Hong Kong,109,6.74
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,6.74
47.236.121.23,8080,8080,false,SIN,Asia Pacific,Singapore,16,6.74
8.222.165.117,8080,8080,false,SIN,Asia Pacific,Singapore,24,6.74
47.236.121.23,2096,2096,true,SIN,Asia Pacific,Singapore,67,6.74
8.218.127.249,2086,2086,false,HKG,Asia Pacific,Hong Kong,71,6.74
47.237.0.31,2096,2096,true,SIN,Asia Pacific,Singapore,104,6.74
8.222.136.247,2052,2052,false,SIN,Asia Pacific,Singapore,15,6.73
8.222.244.123,443,443,true,SIN,Asia Pacific,Singapore,74,6.73
8.219.0.162,2082,2082,false,SIN,Asia Pacific,Singapore,7,6.73
8.217.207.60,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,6.73
8.222.222.64,443,443,true,SIN,Asia Pacific,Singapore,87,6.73
47.236.83.239,8880,8880,false,SIN,Asia Pacific,Singapore,16,6.73
8.219.124.227,2053,2053,true,SIN,Asia Pacific,Singapore,109,6.73
8.219.60.68,2082,2082,false,SIN,Asia Pacific,Singapore,10,6.73
47.242.232.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,6.73
8.219.6.157,2052,2052,false,SIN,Asia Pacific,Singapore,13,6.73
8.210.39.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,6.72
47.243.173.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,6.72
47.237.100.206,80,80,false,SIN,Asia Pacific,Singapore,22,6.72
47.237.100.206,2082,2082,false,SIN,Asia Pacific,Singapore,36,6.72
47.236.123.133,8880,8880,false,SIN,Asia Pacific,Singapore,20,6.72
8.219.179.34,2086,2086,false,SIN,Asia Pacific,Singapore,9,6.72
47.236.116.26,2082,2082,false,SIN,Asia Pacific,Singapore,28,6.72
8.222.253.235,2052,2052,false,SIN,Asia Pacific,Singapore,31,6.72
8.219.174.142,2087,2087,true,SIN,Asia Pacific,Singapore,76,6.72
47.236.123.133,2053,2053,true,SIN,Asia Pacific,Singapore,58,6.71
8.222.197.251,8880,8880,false,SIN,Asia Pacific,Singapore,8,6.71
47.76.37.57,2096,2096,true,HKG,Asia Pacific,Hong Kong,84,6.71
8.219.193.22,2086,2086,false,SIN,Asia Pacific,Singapore,10,6.71
47.236.253.41,2082,2082,false,SIN,Asia Pacific,Singapore,5,6.71
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,85,6.71
8.218.119.115,443,443,true,HKG,Asia Pacific,Hong Kong,39,6.71
8.222.193.208,8880,8880,false,SIN,Asia Pacific,Singapore,26,6.71
8.222.221.90,2083,2083,true,SIN,Asia Pacific,Singapore,73,6.70
47.243.107.148,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,6.70
8.219.186.189,443,443,true,SIN,Asia Pacific,Singapore,115,6.70
8.222.219.34,2096,2096,true,SIN,Asia Pacific,Singapore,47,6.70
47.237.95.156,2096,2096,true,SIN,Asia Pacific,Singapore,105,6.70
8.219.200.145,2095,2095,false,SIN,Asia Pacific,Singapore,21,6.69
8.222.215.228,2087,2087,true,SIN,Asia Pacific,Singapore,47,6.69
8.217.159.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,66,6.69
47.236.170.54,2096,2096,true,SIN,Asia Pacific,Singapore,65,6.69
8.217.159.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,6.69
8.222.226.15,2087,2087,true,SIN,Asia Pacific,Singapore,53,6.68
8.222.244.123,2087,2087,true,SIN,Asia Pacific,Singapore,37,6.68
8.222.187.4,2083,2083,true,SIN,Asia Pacific,Singapore,63,6.68
8.210.146.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,6.67
8.222.249.98,80,80,false,SIN,Asia Pacific,Singapore,4,6.67
47.242.79.71,2087,2087,true,HKG,Asia Pacific,Hong Kong,92,6.67
47.236.83.239,80,80,false,SIN,Asia Pacific,Singapore,4,6.66
47.236.253.41,2083,2083,true,SIN,Asia Pacific,Singapore,120,6.66
47.237.94.140,2083,2083,true,SIN,Asia Pacific,Singapore,134,6.66
8.219.228.157,2052,2052,false,SIN,Asia Pacific,Singapore,32,6.66
8.222.236.229,2087,2087,true,SIN,Asia Pacific,Singapore,56,6.66
47.236.116.26,2086,2086,false,SIN,Asia Pacific,Singapore,7,6.66
8.210.245.224,80,80,false,HKG,Asia Pacific,Hong Kong,44,6.65
8.219.78.188,80,80,false,SIN,Asia Pacific,Singapore,4,6.65
8.219.251.81,443,443,true,SIN,Asia Pacific,Singapore,143,6.65
47.236.7.106,2053,2053,true,SIN,Asia Pacific,Singapore,125,6.64
47.245.93.74,2082,2082,false,SIN,Asia Pacific,Singapore,11,6.64
47.243.206.150,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,6.64
8.217.149.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,6.63
8.222.215.228,8880,8880,false,SIN,Asia Pacific,Singapore,4,6.63
8.222.221.86,443,443,true,SIN,Asia Pacific,Singapore,70,6.63
8.218.8.142,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,6.63
47.236.180.51,2087,2087,true,SIN,Asia Pacific,Singapore,70,6.63
47.236.17.193,2052,2052,false,SIN,Asia Pacific,Singapore,19,6.62
8.219.245.187,2052,2052,false,SIN,Asia Pacific,Singapore,21,6.62
47.243.161.235,443,443,true,HKG,Asia Pacific,Hong Kong,84,6.62
47.237.92.26,2082,2082,false,SIN,Asia Pacific,Singapore,17,6.62
47.237.92.26,2052,2052,false,SIN,Asia Pacific,Singapore,30,6.61
8.219.209.14,2086,2086,false,SIN,Asia Pacific,Singapore,10,6.61
47.237.94.140,2095,2095,false,SIN,Asia Pacific,Singapore,28,6.61
8.210.9.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,6.61
47.236.116.26,443,443,true,SIN,Asia Pacific,Singapore,99,6.61
8.219.142.191,2082,2082,false,SIN,Asia Pacific,Singapore,9,6.61
47.237.83.20,2052,2052,false,SIN,Asia Pacific,Singapore,34,6.61
8.222.253.235,2083,2083,true,SIN,Asia Pacific,Singapore,51,6.61
8.217.149.28,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,6.60
47.236.17.193,8880,8880,false,SIN,Asia Pacific,Singapore,8,6.60
47.243.162.49,2083,2083,true,HKG,Asia Pacific,Hong Kong,136,6.60
8.219.11.158,8080,8080,false,SIN,Asia Pacific,Singapore,8,6.60
8.219.145.245,2083,2083,true,SIN,Asia Pacific,Singapore,52,6.60
47.236.10.182,2096,2096,true,SIN,Asia Pacific,Singapore,74,6.60
47.243.169.63,2053,2053,true,HKG,Asia Pacific,Hong Kong,80,6.60
47.236.168.17,2082,2082,false,SIN,Asia Pacific,Singapore,19,6.60
47.237.83.20,2095,2095,false,SIN,Asia Pacific,Singapore,63,6.59
47.245.86.230,2053,2053,true,SIN,Asia Pacific,Singapore,111,6.59
8.210.117.18,8080,8080,false,HKG,Asia Pacific,Hong Kong,95,6.59
8.222.167.147,8080,8080,false,SIN,Asia Pacific,Singapore,15,6.58
47.243.27.217,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,6.58
47.242.252.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,6.58
47.236.83.239,2095,2095,false,SIN,Asia Pacific,Singapore,18,6.58
47.243.107.148,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,6.58
47.236.123.133,2082,2082,false,SIN,Asia Pacific,Singapore,11,6.58
47.243.70.197,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,6.58
8.217.239.116,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,6.58
47.236.75.113,2087,2087,true,SIN,Asia Pacific,Singapore,43,6.57
8.218.181.189,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,6.57
8.219.201.245,8880,8880,false,SIN,Asia Pacific,Singapore,10,6.57
47.237.100.206,2052,2052,false,SIN,Asia Pacific,Singapore,17,6.57
8.222.183.242,2052,2052,false,SIN,Asia Pacific,Singapore,17,6.57
47.242.176.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,6.57
8.217.239.116,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,6.56
47.245.107.174,2053,2053,true,SIN,Asia Pacific,Singapore,55,6.56
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,79,6.56
47.236.11.84,2052,2052,false,SIN,Asia Pacific,Singapore,13,6.56
47.237.84.173,2052,2052,false,SIN,Asia Pacific,Singapore,39,6.56
47.245.126.151,8880,8880,false,SIN,Asia Pacific,Singapore,10,6.55
47.245.118.70,2052,2052,false,SIN,Asia Pacific,Singapore,9,6.55
8.218.105.223,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,6.55
47.236.174.206,8080,8080,false,SIN,Asia Pacific,Singapore,22,6.55
8.217.193.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,6.55
47.237.84.173,2087,2087,true,SIN,Asia Pacific,Singapore,89,6.55
8.222.180.86,2095,2095,false,SIN,Asia Pacific,Singapore,31,6.55
8.219.72.50,80,80,false,SIN,Asia Pacific,Singapore,19,6.55
47.236.117.48,80,80,false,SIN,Asia Pacific,Singapore,42,6.54
8.222.183.242,2096,2096,true,SIN,Asia Pacific,Singapore,93,6.54
8.219.114.201,2087,2087,true,SIN,Asia Pacific,Singapore,90,6.54
8.219.3.53,2086,2086,false,SIN,Asia Pacific,Singapore,3,6.53
47.243.162.49,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,6.53
8.222.144.117,2086,2086,false,SIN,Asia Pacific,Singapore,5,6.52
8.222.150.197,8080,8080,false,SIN,Asia Pacific,Singapore,16,6.52
8.219.58.64,2087,2087,true,SIN,Asia Pacific,Singapore,60,6.52
8.218.2.181,80,80,false,HKG,Asia Pacific,Hong Kong,58,6.52
8.219.206.180,8880,8880,false,SIN,Asia Pacific,Singapore,29,6.52
8.219.159.232,2082,2082,false,SIN,Asia Pacific,Singapore,16,6.52
47.236.253.41,2087,2087,true,SIN,Asia Pacific,Singapore,74,6.51
47.242.59.216,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,6.51
8.219.11.158,8880,8880,false,SIN,Asia Pacific,Singapore,7,6.51
8.218.143.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,6.51
8.210.175.109,2052,2052,false,HKG,Asia Pacific,Hong Kong,57,6.50
8.222.138.164,80,80,false,SIN,Asia Pacific,Singapore,12,6.50
47.243.90.180,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,6.50
8.219.141.174,2053,2053,true,SIN,Asia Pacific,Singapore,54,6.50
47.243.173.187,8443,8443,true,HKG,Asia Pacific,Hong Kong,46,6.50
8.222.183.242,8443,8443,true,SIN,Asia Pacific,Singapore,98,6.50
8.210.250.120,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,6.49
47.237.95.13,2083,2083,true,SIN,Asia Pacific,Singapore,109,6.49
8.222.226.15,80,80,false,SIN,Asia Pacific,Singapore,5,6.49
47.236.174.206,8880,8880,false,SIN,Asia Pacific,Singapore,35,6.49
8.222.137.192,2086,2086,false,SIN,Asia Pacific,Singapore,3,6.49
8.222.224.17,443,443,true,SIN,Asia Pacific,Singapore,43,6.49
8.219.78.1,8443,8443,true,SIN,Asia Pacific,Singapore,52,6.49
8.219.196.117,80,80,false,SIN,Asia Pacific,Singapore,19,6.48
8.219.186.189,8080,8080,false,SIN,Asia Pacific,Singapore,21,6.48
8.219.196.24,8880,8880,false,SIN,Asia Pacific,Singapore,42,6.48
47.237.81.112,2082,2082,false,SIN,Asia Pacific,Singapore,49,6.48
47.236.87.206,2083,2083,true,SIN,Asia Pacific,Singapore,83,6.48
47.245.108.213,443,443,true,SIN,Asia Pacific,Singapore,54,6.47
47.242.252.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,6.47
8.222.236.229,8080,8080,false,SIN,Asia Pacific,Singapore,44,6.47
8.218.222.36,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,6.47
47.236.97.90,8080,8080,false,SIN,Asia Pacific,Singapore,7,6.47
47.236.144.156,2086,2086,false,SIN,Asia Pacific,Singapore,8,6.47
47.237.10.1,2053,2053,true,SIN,Asia Pacific,Singapore,72,6.47
8.210.9.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,6.47
47.236.121.23,2087,2087,true,SIN,Asia Pacific,Singapore,85,6.46
8.218.65.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,6.46
